status,cost.initial,cost.final,dt,g1,g1p,g2,g2p,k01,k02,n,n1,n2,cost,gene,method,message,trace,fnscale,factr,maxit,a,ftol,ptol,gtol,maxiter,b
rerun_necessary,16.83475516907213,15.755828032978659,17.033242788754283,0.03049885499917271,0.009041916283420923,0.03494997335263856,0.04518029608023632,0.44291006704115937,0.011785536765473252,1,3.8580237575919916,4,15.755828032978659,ENSG00000144681,lm,Relative error between `par' and the solution is at most `ptol'.,NA,NA,NA,NA,74.5230064889995,NA,NA,NA,NA,957.6927919578038
rerun_not_necessary,45.02633378976197,45.02551118346006,100,2.9999577659993784,1e-5,0.02343326604430856,0.5341291316736834,0.07123421351122658,0.49014839022021073,18.465355055890594,1.4234103451615452,3.018211528353625,45.02551118346006,ENSG00000144730,lm,Relative error between `par' and the solution is at most `ptol'.,NA,NA,NA,NA,71.70773790028956,NA,NA,NA,NA,1899.488701726434
rerun_necessary,10.31628307578881,10.257394094402986,71.8958631947834,0.11090581557792749,0.09868573166457728,0.048421202616615366,0.05782441033673711,0.06644349656997037,0.01,17.87229143149754,4,4,10.257394094402986,ENSG00000144802,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,155.25565552141373,NA,NA,NA,NA,916.260635691914
rerun_necessary,8.616531962358,8.442537039509725,19.486670038127855,0.013152887150903715,0.008971059751584031,0.052494147346479614,0.060220190495227116,0.013220730659622438,0.09704377539390323,1.0488832887654562,1,3.765633523015934,8.442537039509725,ENSG00000144810,lm,Number of iterations has reached `maxiter' == 1024.,NA,NA,NA,NA,1.7258066133918304,NA,NA,NA,NA,86.03518224817475
rerun_necessary,7.026299855364969,7.011254030568601,8.105264385659549,0.0051135873116981015,0.03312193632152897,0.0028112724548814477,8.822497899518737,0.2526871557064125,0.423581475761696,4.706138244295504,3.9801168999737384,4,7.011254030568601,ENSG00000144834,lm,`ptol' is too small. No further improvement in the approximate solution `par' is possible.,NA,NA,NA,NA,54.19065166120539,NA,NA,NA,NA,84785.85494243806
rerun_necessary,50.9396514161915,50.81813164871549,99.46214765196281,0.004581224409581829,0.03087995703631137,1e-5,0.4498682477004818,0.9525456460600359,0.6956696971280305,5.325853761406088,3.617546482312611,4,50.81813164871549,ENSG00000144847,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,20.46211190225094,NA,NA,NA,NA,12959.056474616975
rerun_necessary,12.982479118581262,12.971039396495001,99.88026255755365,0.01133502280996707,0.008951814636982055,0.02460726842751486,0.004903341277543505,0.8934805808624299,0.12539691419619137,8.145199787522282,4,2.6813452264704307,12.971039396495001,ENSG00000144857,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,33.898931822446755,NA,NA,NA,NA,99996.10338806006
rerun_necessary,4.580489341549649,4.381815377963994,0.01,0.2626260128770547,1e-5,0.04986642461812295,0.22850545935852792,1.0525959829187823,0.6238396033634385,17.255784713590756,1.6195644563294938,4,4.381815377963994,ENSG00000144909,lbfgsb,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0,1000000,100,20000,105.5917107676061,NA,NA,NA,NA,323.8094319407311
rerun_necessary,5.055849718933171,4.99346817021359,34.999491863454814,0.05009315488762011,0.03124202533755707,0.028384168262365214,4.015224715151973,0.16695180428422232,1.9809345611855906,1.7749728221911432,1.8851526138625507,4,4.99346817021359,ENSG00000145012,lm,Relative error between `par' and the solution is at most `ptol'.,NA,NA,NA,NA,78.35045648407612,NA,NA,NA,NA,283.2267500567063
rerun_necessary,9.313562002346268,9.274870613187387,28.776021219574666,0.005955572658171069,0.001315064465815532,1.5968529616214462,0.010524658290413588,0.28558340415819417,0.20424148056142172,3.558499771371812,4,3.9976712419175775,9.274870613187387,ENSG00000145014,lm,Relative error between `par' and the solution is at most `ptol'.,NA,NA,NA,NA,31.430065462941005,NA,NA,NA,NA,100000
